%# iteration evaluations sigma axisratio stddevratio sort(diag(D)) (square roots of eigenvalues of C) (randomSeed=1488526527682, Fri Mar 03 16:35:27 JST 2017)

1 50 0.10553467224742566 1.0 1.030783254426653 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 
2 100 0.11272668142912645 1.09835109735814 1.0438429619124072 0.9816110507922022 0.9816250809508007 0.9817514905309608 0.9818650647535616 0.9819837795784256 0.9823025810942957 0.9824797677857708 0.9830198564507253 0.984090612898021 0.9857950816064481 0.9866962132379523 0.9879035240316221 0.9896572065568524 0.9916860505037871 0.9948578112933214 0.9988269864396586 1.0006817957431051 1.0012669690571256 1.0080175715528397 1.0115596194445193 1.0169195868315999 1.0255600246593821 1.0454012180265784 1.0781535748164923 
3 150 0.12940806378597042 1.1291208973736242 1.0412222490325458 0.9650563603291651 0.9663893072689234 0.9674457390079627 0.9685158866092282 0.9692692787450933 0.9712193885973378 0.974688987454387 0.9763721118336199 0.9774200199141974 0.9814434301711114 0.98351575410265 0.9847421569795457 0.9879625291129723 0.9921672772503819 0.9938381336305291 1.0005466051748153 1.002165601194384 1.0121971728306938 1.0132381334481546 1.0303632204707471 1.0344965068590837 1.0463978397620128 1.069720778458181 1.0896653035909905 
4 200 0.150617989198236 1.1658850426078378 1.042777881229655 0.9534483005937613 0.9546047972108797 0.9563988204208326 0.9599774850240572 0.9604354784175075 0.9635006549735314 0.9646156929053666 0.9698258129940149 0.9739021965317326 0.9748866102164617 0.9780992291823875 0.9812958198412876 0.9843826031644526 0.9918540220752481 0.9944715994036789 1.002411378218465 1.0090545206866777 1.019123000108308 1.022113293119196 1.0290711226342928 1.0392162962989588 1.0464744174327338 1.0897565242711365 1.111611112562128 
5 250 0.17737624752786613 1.1816142323583325 1.0461165871432405 0.94243835361401 0.9439493753726558 0.947046445871127 0.951197405488363 0.952496939693254 0.9561710869446236 0.9586089916029726 0.9677489203419695 0.9724122221964733 0.9741776929358525 0.9765320041559691 0.9820593932478189 0.9853158413143981 0.9890243808398527 0.9968430506051565 1.0043673154342114 1.008016710951294 1.0159762224178803 1.0342948370528835 1.0452828767432156 1.048665765482111 1.0707224122477275 1.0930084044440573 1.1135985717506691 
6 300 0.1926108298594269 1.1904736692281048 1.0485502140549658 0.9321556664135725 0.9354312816647052 0.9394165359431406 0.9425311009210663 0.9456744303014619 0.9553920572532665 0.9597157560814508 0.963604191035284 0.9663154776629885 0.971771008516772 0.9734619101806004 0.9809471716721372 0.9835997008633662 0.9896761357747085 0.9952756776088968 1.0052555384972532 1.0084644814858281 1.0244817486934061 1.0286658629571428 1.0504119494559978 1.0550178057389812 1.06659730308282 1.0974106380456088 1.109706776487135 
7 350 0.2064648846380465 1.221221095574368 1.0600326252197725 0.9239039977040439 0.9288936794760817 0.9326302660742459 0.9368253581067576 0.9438190876179762 0.9521350330114104 0.9555329138269669 0.9616129607835793 0.9688862636083093 0.9751574166481384 0.9763208589736336 0.9774567818847131 0.9868242111771797 0.9899160058292809 1.0027136734373947 1.0044243898113674 1.0087793131115181 1.0267991434909542 1.029595906570836 1.0426739498463395 1.070050625021829 1.0713460650937088 1.092681477928556 1.128291052281671 
8 400 0.21032152032646395 1.2295887478503122 1.054850859735768 0.913680512634729 0.9167502146643558 0.9233546222782947 0.9362287834029873 0.938420170463109 0.9429607737024218 0.9500522623989905 0.9583035408884383 0.9597237914986378 0.969276622652692 0.97343209274874 0.9770704441983538 0.9824717188270538 0.9894081799408723 0.9977538793153246 1.0018869212659633 1.0056661161092697 1.0204716386874206 1.0371694253816937 1.0466927437939186 1.064131266049642 1.0925481482570607 1.1106057923150157 1.123451277465768 
9 450 0.22276211156234493 1.256419728137276 1.0680106627601358 0.9025188006514109 0.9075912120251854 0.9133519935683827 0.9286577665977559 0.9343216379198788 0.940020522409055 0.9453354470630645 0.9524273297384619 0.9570285073517186 0.964033132379889 0.9669370770697564 0.9734325647793953 0.979316241830434 0.9837305707076949 0.997760536701289 1.0003550932035417 1.003524159909636 1.0085892295282954 1.0345165347229446 1.0600578613430718 1.0802644198135722 1.1004572211686134 1.112578623112791 1.133942426153226 
10 500 0.2546050640783415 1.2838217112726429 1.0896998104323852 0.8960426010306918 0.9031095719604026 0.9173441712564259 0.9227551016906179 0.9265142842930394 0.9326500730894839 0.9418658509258029 0.9428342767836594 0.9480795286601424 0.9580964459708705 0.9666406498538987 0.972597391429714 0.9759189722909067 0.9863744750229851 0.9917675184135396 0.9944701952012758 1.0019412802069818 1.0193144856422083 1.0399411286985005 1.0635108976770076 1.0811887426430669 1.1065598049876582 1.1234201523130578 1.1503589454284127 
11 550 0.29129126810616035 1.319932684388501 1.103251796050622 0.8875994352874809 0.8957798934328025 0.9117121141955001 0.917209406577595 0.921710460550228 0.9296781978083507 0.9350800325900985 0.9405697579861112 0.9497905277678821 0.9587768889300661 0.9689142667728631 0.9725606308926726 0.9761773648794043 0.9832703992484794 0.9955522448834011 0.9987159969514727 1.0106813221596185 1.013240876466979 1.0626501747869264 1.0682295088266303 1.0928151274760842 1.119825050771325 1.155180900197864 1.1715715052807223 
